-20233.2134047352,-4709.50137128482
-21725.38695272,-4709.47030736559
-17688.7648403762,-4709.47802984612
-22396.0610937165,-4709.41094132968
-19198.0615513215,-4709.38986962216
-17451.7602458653,-4709.41893984809
-18088.4994176605,-4709.32689129244
-18334.5761977609,-4709.22461559439
-19405.4200476114,-4709.43576573119
-18936.5142431254,-4682.24185497995
-23885.0825195044,-4709.53292853295
-19642.4711320951,-4709.43243183164
-18865.0407042324,-4709.48328025043
-21250.5279455346,-4625.7523087275
-23594.6364699034,-4709.49603456032
-19341.1219260406,-4709.24619499107
-25243.454967821,-4631.91484059298
-22123.5324993369,-4709.46701226691
-19866.7844525307,-4709.52511704592
-17608.8409170946,-4709.43071937943
-19742.932909625,-4709.43262562683
-24193.7640898161,-4709.40616245309
-20381.6223737656,-4709.51120841133
-23283.6509223581,-4709.54694526391
-23776.9279792838,-4709.46511997091
-23477.981365044,-4709.4938241861
-19438.3275009409,-4490.30914059311
-22130.9918369919,-4644.77253034899
-20424.8068431349,-4709.1823148154
-24663.3160013993,-4709.34764608822
-20722.7175932907,-4709.52599407788
-23458.972280744,-4709.47973069833
-20608.4796076757,-4709.40625724786
-19249.3765600114,-4688.11858408357
-15861.1614779829,-4709.25456587117
-16386.4500483639,-4709.56417390009
-18623.540071375,-4709.45859799578
-20184.4300386216,-4709.27421411246
-21073.5720703484,-4709.32294986208
-21065.0570965983,-4709.5101210052
-21953.9564630849,-4709.44677415341
-19836.9581153266,-4709.41438235009
-24393.4756826599,-4709.53231561542
-20729.1473895779,-4709.10080026169
-19447.245375709,-4709.43591676438
-18382.015966579,-4709.38996591305
-20450.2365295543,-4709.49550836705
-21493.3301442662,-4709.51673904742
-18119.660782549,-4709.32812066489
-21992.9493828853,-4709.50129968228
-19363.718880674,-4709.47314327392
-21056.0679641918,-4709.29901702091
-22291.1957685912,-4709.4539337456
-18241.6531050335,-4709.45934280629
-21315.7629639604,-4493.84662296538
-19089.0025470672,-4709.49258494889
-18203.8224742984,-4709.43721520431
-20579.834508145,-4709.39786952518
-17327.4828573302,-4709.43907453853
-17698.3362470543,-4709.41301263774
-19797.4374321515,-4709.48906423785
-20816.1894285978,-4689.3305534084
-19281.3469683785,-4709.26429423246
-21613.4577050147,-4709.52323723193
