-1893.32592857929,-3699.46297164114
-1547.49528815661,-4237.19490163843
-1237.79161292909,-4237.18506203417
-1618.56912734075,-4237.18147308869
-1425.79184411089,-3928.62235224149
-1780.60422610522,-3885.47406899223
-1677.61260731653,-4237.21006394413
-1731.57511198042,-4237.18500553348
-1387.01132525393,-3856.75966415446
-1277.89114550704,-3932.45217381039
-1542.68189412074,-3910.48770042592
-1461.69766166202,-4237.1566311868
-1599.61231564784,-4237.19828403647
-1515.18835539397,-4237.20483058407
-1680.90683610507,-3930.11797868741
-1326.34767705816,-4237.22338483668
-2020.39427919349,-3865.06293186546
-1702.49286289557,-3932.47312977248
-1497.75459106735,-4237.22325494606
-1174.7548967813,-4237.18712991779
-1492.60487840605,-3932.47839075974
-2219.86120985087,-3924.3765447092
-1328.14102875521,-3892.10131754462
-1741.7230020763,-3932.13355034901
-2147.35966584026,-3800.88062487725
-1986.02477187862,-4237.18986413239
-1475.69683362648,-3932.23264802222
-1622.79835847966,-4237.18874415827
-1365.36598674798,-3931.18158757167
-1617.51732838623,-4237.19675185689
-1534.94682092821,-3932.56775554561
-1723.37180802726,-3932.49704596691
-1373.64422886473,-4237.20170020586
-1292.62965881327,-3809.29341130584
-1232.88637707975,-4237.21735392506
-1544.48258400448,-4237.19511770144
-1616.20987544817,-4237.18859502104
-1495.36370713024,-4237.15689691627
-1272.82804555316,-3879.04291414365
-1474.71067425499,-3932.34539864256
-1531.44511125631,-3932.34932864261
-1422.12265422697,-4237.19816252304
-1802.05932507785,-3918.30940597098
-1505.79635234047,-4237.20125560816
-1600.02252691796,-4237.19940500111
-1269.04517123659,-4237.22635554102
-1429.19282701062,-4237.20892294997
-1411.30448560106,-3922.73672408145
-1322.13368422553,-4237.21213358477
-1730.72431527553,-4237.19212750843
-1587.20682529823,-4237.17749277495
-1789.35999002808,-3910.66815276834
-1851.33996784447,-4237.18840042942
-1380.98206147124,-3931.51256137703
-1806.82267808793,-4237.18520424677
-1257.48226237381,-4052.43587414318
-1422.14381801361,-4237.18591812931
-1638.44330063395,-3895.27316482434
-1172.02804584477,-3870.26096440062
-2153.13702189349,-4237.18430428511
-1596.99218970929,-3921.59351098181
-1789.94032494343,-4237.21621685317
-1573.52055493646,-4237.19705886517
-1708.40574037427,-3861.43010320175
