-7434.96180264843,-5999.18183452109
-9119.9271510277,-5999.16992244529
-11025.1602169958,-5999.20359887934
-8478.57920864679,-5999.16991759595
-9877.05261711491,-5999.1745365126
-11544.6966735196,-5999.20605401334
-10330.02461296,-5999.17558440581
-10013.5235531188,-5999.18044680453
-9726.7759126532,-5999.19156751553
-9100.08998355167,-5999.18152108445
-7923.24009664215,-5999.1912571827
-11264.5645072316,-5999.19166628479
-10859.6744119824,-5999.19259360468
-9636.22405442765,-5999.18124879979
-10849.7511313939,-5999.17266840404
-9918.28157599816,-5999.19855563708
-9595.16811120684,-5999.17203917244
-9779.18648112749,-5999.19193616216
-9095.70103752791,-5999.17019474001
-7957.79599888031,-5999.16431618749
-10768.284238061,-5999.16494100908
-9173.422787159,-5999.18258040856
-9337.98122703959,-5999.19890053565
-8456.59596206705,-5999.22000167424
-9851.59543325063,-5999.15435147107
-12128.1575110536,-5999.21420321472
-11228.3523052032,-5999.19768011171
-9814.41974585263,-5999.19695836166
-9062.2686117528,-5999.183384857
-8055.98657240933,-5999.18477558605
-9931.23464689605,-5999.19258505143
-9920.30072837432,-5999.20105295171
-9359.15194509189,-5999.1875298065
-8881.84536411928,-5999.18036711505
-8615.24923373159,-5999.17953982873
-8172.800662726,-5999.19199324232
-10550.7283695897,-5999.17247571353
-8393.02891490506,-5999.1761416366
-9855.19063213346,-5999.21388580987
-9477.08444706964,-5999.18827769125
-9637.73750226384,-5999.18508765533
-10674.6326136915,-5999.18111276055
-8927.80283293185,-5999.16328182555
-8697.88444102699,-5999.18955794124
-9703.76214753494,-5999.17930356968
-9617.33522286605,-5999.18837797443
-10702.0734920941,-5999.19678014743
-9684.32140493243,-5999.1722082641
-8849.53333968573,-5999.17148326331
-9898.8767931017,-5999.18222253896
-10929.0265538289,-5998.98479904383
-9799.13229744543,-5999.19780033139
-9161.66607205812,-5999.17616154417
-8575.32979592035,-5999.2014885704
-11090.8185109055,-5999.22203321225
-8410.34154659285,-5999.20034790046
-9487.72032343784,-5999.18731366113
-9432.15088430015,-5999.1893196981
-10363.4098905414,-5999.2112022052
-8217.48832626128,-5999.2223071545
-8887.24544633341,-5999.20136281679
-9654.84528708331,-5999.20414019803
-8516.80580292546,-5999.19830508795
-10610.9573972909,-5999.15973109096
